snapnum scale logmstar logmgas sfr_inst sfr_20Myr sfr_100Myr sfr_1Gyr logmcgm avg_Zstars avg_Zism avg_Zcgm cgm_cold_frac galaxy_size logmvir logrvir num_gas_inner num_gas_outer mdot_in_inner mdot_out_inner mdot_in_outer mdot_out_outer zdot_in_inner zdot_out_inner zdot_in_outer zdot_out_outer mdot_in_outer_dm mdot_out_outer_dm logmgas_dense logmgas_warmionized logmgas_denseSF logmgas_densez logmgas_cold cosmic_age redshift Vvir_DM halo_conc mdot_out_ism_0 mdot_out_halo_0 zdot_out_ism_0 zdot_out_halo_0 edot_out_ism_0 edot_out_halo_0 mdot_out_ism_half zdot_out_ism_half edot_out_ism_half mdot_out_halo_esc zdot_out_halo_esc edot_out_halo_esc vcirc_halo mdot_in_ism_tracked mdot_out_ism_tracked mdot_in_halo_tracked mdot_out_halo_tracked mdot_in_halo_dm_tracked zdot_in_ism_tracked zdot_out_ism_tracked zdot_in_halo_tracked zdot_out_halo_tracked edot_out_ism_tracked edot_out_halo_tracked f_fountain logmcgm_new logmism_new vcirc_ism vcirc_half TE_cgm KE_cgm edot_in_halo edot_in_halo_th edot_in_halo_kin edot_out_halo edot_out_halo_th edot_out_halo_kin edot_out_ism edot_out_ism_th edot_out_ism_kin TE_inner KE_inner
93 0.20781 7.545180725805775 8.559525197280724 0.08292984217405319 0.028552128515625004 0.070226396875 0.03358647575 9.79367570910593 0.0004180735315079236 0.0006635464676099896 0.0005508126256067956 0.26444576631684036 1.1537581757449755 10.600855041009796 2.051070027531775 102338.0 65234.0 14.319612269543631 2.3780263055537234 6.600832010444769 6.597608449072507 0.006907494841650132 0.0011383308847498024 0.0007893782137740321 0.0043724850929260425 38.47274486910159 43.93014916833187 6.635052006336431 8.32765075987177 5.1750400810216615 -inf 8.166030147887783 1.6317818175026038 3.8120879649679997 85.67218235389868 3.0083208084106445 2.016058028535488 5.801228825982517 0.000913665751179302 0.003987902693639251 9.382515384420327e+39 1.6753918635283464e+41 0.12324142345828372 0.00013368162404578954 3.872234402270107e+39 5.031618765992242 0.0036087719150575677 1.6508642228999114e+41 93.6660960666777 11.980856660864415 5.871263437537477 8.076237201735948 10.302816020210296 51.75041935971512 0.005785362582022004 0.0024382404801297198 0.0011821610038543603 0.0069082837511635796 1.8267656175753798e+40 2.258539398309343e+41 0.9706865518128054 9.767281057718225 8.862937879308314 61.84152370527618 92.03208007479653 3.022122982485169e+56 8.927018025597409e+56 3.566779932301614e+40 5.902301932357529e+39 2.976549737940676e+40 2.2582461549740083e+41 1.0244431836708931e+41 1.2338029707493475e+41 1.3116806373050167e+40 1.092788287718681e+39 1.2024018101371742e+40 1.0110416316445576e+55 7.483184636790039e+55
94 0.20937 7.69673019730663 8.69921588437019 0.09941798681393266 0.044362473828125 0.0666305159375 0.0479927015 9.780896524337171 0.0004064113408077841 0.0006154415451753863 0.0005568645649412951 0.29483735256108007 1.2796266857657659 10.606197567874842 2.0473026087899866 94340.0 67467.0 9.848227238339513 2.3720190049824947 6.185572647079298 9.002390153850131 0.00637149367155722 0.0018484924348051131 0.0006686748858711644 0.00730975677145756 31.05791559117164 47.72874611456885 6.651637509226725 8.367245232657936 5.152169639979282 -inf 8.422872600527759 1.650089343007773 3.7762334622916365 86.25232237081414 3.7021725177764893 2.0963192915026827 8.252871771712101 0.0016599210684506741 0.006843200186954414 3.074029851338509e+40 2.121760331615902e+41 0.34788467000122053 0.0005777363041171825 2.318826419683028e+40 7.704025632007609 0.006496427055174987 2.1034024804987884e+41 93.26435204767817 5.5137090557779596 5.728406171188183 7.674185355976354 10.725592151756238 46.08067871921679 0.003958156053757716 0.0035369760945600293 0.0010722472522427101 0.007741083945799025 3.5992807304539074e+40 1.9160863947310245e+41 0.790079079798706 9.755474609406715 8.926127350860307 69.49481248990118 93.98442799673269 2.1754692852959092e+56 6.806583058446815e+56 2.8168902195114846e+40 6.630537676445366e+39 2.1538364524379552e+40 1.9161243719609764e+41 8.537812049325592e+40 1.0623431665125363e+41 2.6699220108801743e+40 2.6377238439668418e+39 2.406149628123462e+40 1.0439143566027493e+55 7.342882662827994e+55
95 0.21094 7.7070785362959615 8.62212934905502 0.5763025600463152 0.15439024375000002 0.08576725125 0.049186069 9.782156262318882 0.0004264700626803284 0.0007061070394329571 0.0005471940854885221 0.31218469845500696 1.382141943810477 10.60695981850662 2.047202731434856 121967.0 72773.0 12.514258174835517 4.296134813910712 5.922583953368507 9.65502376329684 0.008115502032421739 0.0033786256578844385 0.0006333237214281647 0.007996632619544121 31.8656999645165 43.083978382073695 7.699001572054594 8.061923026443667 6.150594947341118 -inf 8.478816401273791 1.6685791311258213 3.7406845548497207 86.01607415241025 4.478551864624023 3.3744708818642826 8.742981197305388 0.002805831753176384 0.007433056470097641 2.2724141039536363e+40 1.521781774203513e+41 0.21588850984118818 0.0003862532449675384 6.657219552770495e+39 7.677217828397096 0.006926920219964705 1.497284831306997e+41 92.66632503605584 12.999795935314518 2.314450596421691 7.438910374997124 7.3643009590293405 39.473028215475765 0.007842858218711469 0.001889703812346711 0.0009800710724415002 0.005965530458952807 1.4341002556964868e+40 1.0804547487232834e+41 0.5619001138766878 9.751275292279393 8.92145495696051 69.1267348660659 94.7770156452047 1.4063297200861794e+56 5.9212746772320385e+56 2.556424759625058e+40 5.382093366795258e+39 2.018215420618313e+40 1.0802360138687458e+41 4.896347546732354e+40 5.906012591721405e+40 2.152128183777859e+40 2.3840395923973562e+39 1.9137242237935167e+40 5.8058339621013196e+54 8.685246915785679e+55
96 0.2125 7.741518178594039 8.6189595723858 0.19910040590912104 0.639467375 0.1926751925 0.053336377000000004 9.780440265036438 0.0004875719757313237 0.0010121155719428562 0.0005620210256711338 0.2797545521253296 1.6372816921087752 10.607929828058579 2.0480288029271554 146168.0 71960.0 9.602729960197177 12.342881175141544 5.66182496576796 7.9257518763250445 0.006513622067144264 0.013197968665821295 0.0005712380022405574 0.006029812707159047 28.9350679254498 46.787020879818066 7.371675315537455 8.227204733135034 5.685214567381911 -inf 8.378502940263802 1.6870152977744934 3.7058823529411766 85.71396586633458 4.8380608558654785 9.940998735412954 7.003131090299821 0.01032988037456696 0.005501963189848154 9.789336460652517e+40 8.520160282948917e+40 1.9937672967152222 0.0031301831585374344 6.191862693046691e+40 5.612035856238331 0.004888878760890666 8.232564379793928e+40 92.30407679296101 6.536451577769043 21.600445375576715 6.844792104314118 7.544410453696687 38.95587625154798 0.00411758319662664 0.019858236986969025 0.0008437396943902117 0.005393060570516581 1.3139108061540254e+41 7.374608472866116e+40 0.21863481466026843 9.7353415489821 9.004666043136089 69.50044827804336 95.96792136013148 1.0893743337513912e+56 5.685509800282628e+56 2.413373775939802e+40 5.796862512617227e+39 1.833687526492168e+40 7.37359061522585e+40 2.8698156540792575e+40 4.503774961340427e+40 7.462295786346409e+40 3.45427453043404e+40 4.008021264150645e+40 1.667270698236926e+55 1.2659876764602553e+56
97 0.21406 7.777452118037384 8.414979200884703 0.3195833247154951 0.45038313750000003 0.261740115 0.058219481000000003 9.788683293495216 0.0005665122779696313 0.001423736130927297 0.000659434786937875 0.22497493423203072 1.495444373153153 10.608829159215436 2.0480731113435944 153072.0 73278.0 5.419998771138043 35.264269344625525 5.351749658478 7.922844325304523 0.004303754385556853 0.057458185454813925 0.0005070009311452135 0.005800218451192985 26.136107411264806 39.77276890875594 7.306398331023686 8.01848243974963 5.772968010626361 -inf 8.169539858319155 1.705515065072346 3.6715874054003548 85.48517553094328 5.089765548706055 33.1661555390503 6.929364329028244 0.05399066177730311 0.005249052461553154 7.816753874247937e+41 5.883540700687486e+40 15.11532155440586 0.03346594249413395 6.811764114091132e+41 4.715736674018345 0.004311832234091332 5.395276472294191e+40 91.94855984832796 2.084699356082818 26.72814036639085 6.463260826461609 5.631782316656324 31.62079504537144 0.0014544409225558455 0.03599004592655782 0.0007475147278405112 0.004698266614915012 3.0059282699153082e+41 4.3630897798034495e+40 0.1834703591518823 9.756878866484739 8.841419071273878 64.99814375874413 96.58893587043856 1.672133682759162e+56 7.324076811101919e+56 2.250022561976876e+40 4.242124496934057e+39 1.8258101138203509e+40 4.363428590240512e+40 1.5082506666718185e+40 2.8551779172932975e+40 1.0885964420913976e+41 5.20392583345431e+40 5.682038554323114e+40 6.747671802643215e+55 2.3137292816474417e+56
98 0.21563 7.71383280780778 6.796305912134991 0.0 0.024760819287109374 0.21828216374999998 0.049894626750000004 9.807238972946097 0.0005357553576824117 0.003936027834556653 0.00076497591300332 0.21853799588986828 1.4767174125992657 10.609240097230556 2.0484661505752277 93825.0 70755.0 1.512381042779908 18.667448981021323 5.309679174682429 6.6283431491487415 0.0016606195308761762 0.03179327055567505 0.0005199404036779938 0.0051122202463704846 25.813397268707604 34.944160853338 -inf 6.390292732107759 -inf -inf 6.407663421603229 1.7241972904972416 3.6375736214812413 85.17515376763164 5.409719467163086 17.665711710416396 5.7334088442239155 0.030049386761145512 0.0045704257271774575 3.1424595643782445e+41 3.7678704216819146e+40 4.728229959435057 0.01340525435077047 2.662489010922492e+41 3.717242517246825 0.003437883858600459 3.2797717008651744e+40 91.68964227167042 0.5807724686285781 10.561725155935108 7.332647755193817 4.704692459457526 33.13376021055509 0.0005304479312938121 0.016096857501755456 0.0009314710991818938 0.004125908074154512 9.816431064467108e+40 4.080603394061283e+40 0.6427785858729201 9.792733826843511 8.336448779696862 55.256906498832855 97.3126156044554 2.5053824008568447e+56 8.031983900274836e+56 2.483918711753992e+40 4.812057405543378e+39 2.0027129720685413e+40 4.0811992219074684e+40 1.4884257365992236e+40 2.592773491757752e+40 1.804551619324078e+40 1.2885673577340816e+40 5.159842467325813e+39 5.38015488671e+55 8.202643011397708e+55
99 0.21719 7.678279772481318 5.614855175073211 0.0 0.0 0.18112477 0.045989635937499995 9.810939746647962 0.0005320255310261944 0.013061200926056603 0.000784031643002217 0.23906629013869418 1.3598977881386514 10.609456064261783 2.050018219854191 51231.0 73130.0 1.3085631285718247 3.526957239403657 5.513567003823153 6.181826038562039 0.0013940104829049094 0.005567277317910777 0.0005502878041778487 0.005256169798214777 26.82061470978881 31.756996974430624 -inf -inf -inf -inf -inf 1.742823644373974 3.6042635480454903 84.73826232421841 5.639852046966553 3.3542052431672875 5.305156647065443 0.005319110948133993 0.004692631001707293 4.883481200990319e+40 4.994344366489872e+40 0.2667307533201855 0.001460491923229787 4.404416900699248e+40 3.029265934363511 0.0032379947983657465 4.442388968706976e+40 91.50228691453111 10.923378274291679 0.7518147587602525 12.077457681746226 11.677902877186565 56.33468023360217 0.011639718273683026 0.0016315430703363052 0.0016674711081174094 0.007998631107141527 2.504900769818468e+40 9.183833970216094e+40 0.5467266366816592 9.809244221066468 7.408650478636455 50.46883340550105 97.84320341033899 2.1311803544564498e+56 7.2210254012849385e+56 3.63753766924329e+40 7.533342013324214e+39 2.8842034669864903e+40 9.186168175333863e+40 3.2273660889433163e+40 5.958802082162891e+40 7.479911928605732e+39 6.813176161853973e+39 6.667358776533015e+38 1.6410065091202692e+55 1.8025450119978337e+55
100 0.21875 7.499580392496573 7.745143044071415 0.0 0.0 0.1694075565625 0.03060086175 9.807576350372875 0.0006060325482326298 0.0010742472588170433 0.0007769050571244087 0.27436452277263684 1.7616861605194938 10.612086180195982 2.0507178730572573 47057.0 83193.0 1.992795106938794 2.2420467299168814 7.454987634094742 6.770136157862287 0.0015641702351009074 0.0029119859878202316 0.0007708994098059549 0.006917383952200809 30.09171511943783 28.3825093751676 5.174373625159356 7.3150768212795105 -inf -inf 7.537268706206465 1.7615125834786414 3.571428571428571 84.62343832468758 4.53222131729126 2.033082959548779 5.896366812288647 0.002666836889390394 0.006300913522836054 1.086516577158532e+40 9.334457170361096e+40 0.1649714665200029 0.00045199760124677084 7.770133172748404e+39 3.5365797840687 0.0046407646024170775 8.864196249376549e+40 91.26135842838136 3.1840916882765726 10.145268042450637 13.491626165172283 11.844544620831805 54.907776706500734 0.0032077870933598027 0.01127939024063661 0.0033790594755865075 0.009103233140124423 1.4271427287996474e+40 1.3428040390406876e+41 0.7787487659512231 9.796249169796864 8.344205636170063 44.34209847809025 93.00049132004135 1.5660013420981352e+56 5.9885466578767306e+56 3.854032584516514e+40 9.25323531198063e+39 2.928709053708915e+40 1.3426807183259094e+41 4.781541659587509e+40 8.645265532270985e+40 3.4525349695116514e+39 8.054575603496697e+38 2.6470774031003663e+39 5.49116923538251e+54 1.840795979761622e+55
101 0.22031 7.616276640785411 7.529282439332706 0.0 0.0047450828125 0.0238992278125 0.039703373875 9.810931494708573 0.0005165144244320323 0.0010856735053989942 0.0007701495750473405 0.29183951230110244 1.3820879142030496 10.612715950460212 2.0516251910688403 51745.0 85963.0 3.1751389305848616 1.261816092071528 6.880003593288118 8.088509880176144 0.0031494632380739966 0.0014961820587386023 0.0006587007295054227 0.009210422616658073 26.618172136679437 27.14287723769991 5.343061961632858 7.242752660688933 -inf -inf 7.131693356416318 1.7802637737002094 3.5390585992465162 84.2963594349487 5.3805317878723145 1.1561214730615408 7.16243953818213 0.0013713036918168873 0.008484099066756387 1.0840871854112723e+40 1.0487985572076792e+41 0.24290375353647578 0.00044448966695778236 7.656198636033117e+39 4.9977402286254495 0.006890525458534294 1.00405076870902e+41 91.12596771859194 4.342251773111313 0.5984289949131336 8.588695459657552 6.587604116024285 32.747945189349046 0.0043351667452836695 0.0009767107500852977 0.0015287063241577663 0.009700495112905971 7.190488519251377e+39 8.806761844400869e+40 0.253889234598631 9.807366528077283 7.938138684833033 47.34209653336402 96.2143258240483 1.159036759768597e+56 5.135666748667909e+56 2.7631287392671555e+40 5.4039490067550914e+39 2.2227338372187465e+40 8.805784646463497e+40 3.0413532855472293e+40 5.764431356696233e+40 5.4097011193037344e+39 2.065163086438568e+39 3.3445380413943254e+39 4.831495445069502e+54 1.903558717312002e+55
102 0.22187 7.5793911628758925 7.624957483742656 0.0 0.0 0.00304760908203125 0.036377505000000004 9.8122805416798 0.0005167432587821937 0.0011788533761542287 0.0007627996835077871 0.2692254775494894 1.3760733202920867 10.613221220324327 2.0528922601673916 68704.0 89285.0 5.024791071790219 1.9699968182446463 7.5793115555041695 7.430281248081266 0.005236889726142956 0.0024594274200706616 0.0007586627980454497 0.009736317793331365 26.89149202966169 25.40579618315373 4.331597146852139 7.379170235258169 -inf -inf 7.1747827946015335 1.7990768826680863 3.5071438229593905 83.92584696980029 5.095330238342285 1.7799713254668474 6.561248149875143 0.0022538824627630974 0.008958884863900634 2.0811183116174923e+40 6.894409934255699e+40 0.38964136531727545 0.0006979625339100334 1.6386309865763487e+40 4.853810110817492 0.007606680705091165 6.554364505961116e+40 90.97334656326888 6.241229014298612 2.7607527535466323 9.82648580027045 6.923580135382422 33.690287413928054 0.005654484955606943 0.0034202625613974497 0.002081444225244918 0.01033778821642776 3.4120239063415465e+40 6.83521120980784e+40 0.23363491218733368 9.804366089672039 8.202423088349455 46.71633201101641 94.16216141718229 1.0258521821182037e+56 4.694034922478e+56 3.1668219845973157e+40 6.713057724848841e+39 2.495516212332448e+40 6.8357204269631395e+40 1.8535854073171301e+40 4.982135018484671e+40 1.506339264312072e+40 5.496958067852344e+39 9.56643462586681e+39 1.1725601883327689e+55 3.677742344394209e+55
103 0.22344 7.551852921070367 7.577527403631725 0.0 0.0021986324951171875 0.008796616171875 0.033994661 9.813235571783867 0.0005091271531377477 0.001732438159368892 0.0008165625985729927 0.23341258938104573 1.475650897325017 10.613743970337476 2.0543085312085743 90803.0 90636.0 8.743430204758825 5.857070176914257 7.532659545413427 7.757892860701874 0.015692431677743934 0.012710249845834989 0.0007715333333982825 0.01018112112787638 26.83793799687883 25.56709669937008 4.4554006166796345 7.344990500065608 -inf -inf 7.031377062615376 1.818072769307813 3.47547440028643 83.5444881562457 4.781973838806152 5.467332942284616 6.8599136569866905 0.012078252576668747 0.009330364405073918 3.375997945927632e+41 5.889982650430776e+40 2.951227129337888 0.008745085543732944 3.204118103539857e+41 5.143468091467713 0.007977099935788247 5.543492842187859e+40 90.8719732869527 6.664390021219605 4.61120455526081 11.945970689268071 5.474869529771391 40.79544174503721 0.005754979005570441 0.009218436501749049 0.0021439357922729023 0.008450890245550065 1.821030626619328e+41 4.940331093120087e+40 0.12556342562781714 9.800318394764805 8.358746950528221 46.97019370942478 92.64823548777501 1.6693363363915403e+56 7.563668898915158e+56 3.626264003261171e+40 7.397377801893948e+39 2.8865262246964235e+40 4.941222104340424e+40 1.456906492833281e+40 3.4843156166505047e+40 5.282044058599988e+40 1.7589077071653127e+40 3.523136355730334e+40 4.974551503644334e+55 1.667115124327191e+56
104 0.225 7.573755576963569 7.6958106043918075 0.0 0.0022272146484375 0.0220243904296875 0.035608998999999995 9.820703797238915 0.0005303862966855433 0.0015795487557179585 0.0008885130231050864 0.19444673058662168 1.5176988565488565 10.617954170541973 2.0561661812041856 77897.0 85230.0 4.047012064265947 4.338191826680311 7.240319258654099 6.4209591135797215 0.0049997907671745275 0.009097484712471151 0.0007772542970649375 0.008215095000273292 30.263136256272894 26.053899374047276 4.934354227959229 7.429388127249372 -inf -inf 7.262673371438915 1.83700911702615 3.4444444444444446 83.48016139135214 4.389139652252197 4.142108413726416 5.606459643197083 0.008469795033320179 0.007434387714773656 1.4253656887523615e+41 4.0840249627518856e+40 1.5319481590887951 0.005306126571428722 1.2296196695982895e+41 3.9752295676753855 0.005949113553775772 3.752882389469884e+40 90.90969606346684 5.683833800067461 3.844382987475447 12.506104151359203 4.592157077471816 45.864916249929095 0.0050707009769207535 0.005406602562188017 0.0024877473326423167 0.0066427967782324215 5.455220461062294e+40 4.266921694540415e+40 0.3284950343773873 9.806077594305313 8.429422706394273 47.96979894230415 90.83862021149793 2.7732208098874963e+56 9.154516414851402e+56 3.8781840529516445e+40 8.742487486438365e+39 3.003935303527598e+40 4.266404194240028e+40 1.236006756555022e+40 3.030397435845421e+40 1.5587020961252295e+40 1.2171050380826617e+40 3.415970607982761e+39 3.1703884323193626e+55 6.250633387702717e+55
105 0.22656 7.589938330735262 7.815029826550962 0.005609498824924231 0.00062915908203125 0.043846658125 0.03672109 9.829648177038903 0.0005290589076309063 0.0012434193105474532 0.0008860926802383085 0.22351671380880297 1.5715699410425807 10.623386256271726 2.0582648419050398 70586.0 83171.0 3.920935998666287 2.341670578931658 7.704186639128882 5.298429123070841 0.003745837135258945 0.0030358064726619264 0.0007726402035255944 0.006901045270456071 34.31263203798709 25.541308919649442 5.765992420541121 7.473112439473066 3.853698686975584 -inf 7.521484132135514 1.8560063942904779 3.4138418079096047 83.51214402778996 3.9796059131622314 2.2004827987799622 4.579308776829029 0.0027368957008913784 0.0062059609737523105 2.9822376176891864e+40 5.222457647301885e+40 0.4305002090785754 0.0008985183453559381 2.2619850243588114e+40 3.1365017982950985 0.004842791944033581 4.943114432705688e+40 91.05258834716224 4.207566686328036 1.3286117235392878 9.172894142370373 4.401022511854102 45.633599663159245 0.00430462563383048 0.001586585969451922 0.0015082421841061742 0.007124281805849933 1.108285947534438e+40 6.843650085754364e+40 0.7872747132714364 9.813979178909898 8.483873404660475 48.50751536417552 89.59299150623286 2.509094753309239e+56 8.344062798569207e+56 3.130210901297525e+40 7.165168934783431e+39 2.413694006995912e+40 6.84288358167705e+40 2.2206059767467633e+40 4.622277596955776e+40 2.884699496723034e+39 1.689089415330969e+39 1.195610083636e+39 1.0875537402353925e+55 2.8940943617904277e+55
